date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd,taiwan_index,SP500
2016/3/1,108.7431,1206192,0.011477925,0,0.015685965,0.003789642,0.021979152,0,0.007490949,0.013043493,0.007877117,0.001939009,0.011415387,103.3,-3.9,14.8,110.643095,118.492265,-2.054881302,43.91814652,27.36832969,14.49303241,0.008860847,0.005528559
2016/3/2,110.7644,859096,0.048227196,0.018575403,0.034748594,-0.003775334,0.027956807,0.001897533,0,0,0.015624803,0,0.007902077,-244.79,0,10.49,110.542035,118.2025533,-2.006443274,43.91814652,56.25725522,32.31963942,0.006877461,0.024760215
2016/3/3,113.9984,631175,0.008119605,-0.012157767,-0.022388087,0,0.02719648,0.017045455,-0.01486937,-0.00429185,0.038457958,0.005783779,-0.010078747,-88.5,-0.14,23.56,110.72395,117.9936917,-1.784384496,47.84028827,76.25725522,53.29428005,0.007928324,-0.000443244
2016/3/4,113.9984,1200804,0.00268419,-0.021538351,-0.04198463,0,0.008145046,0.009310987,0.007546328,0.008620699,-0.004936235,0.003826391,-0.018101309,359.41,-1.41,-11.28,110.9665,117.7915683,-1.33208905,53.44970018,93.7039694,75.40615995,0.003687967,-0.018743103
2016/3/7,113.5941,597797,-0.008032646,0.003144163,-0.015935951,0.001263214,-0.00605943,0.027675277,-0.007489807,0.017094036,0,0.030538009,0.003457199,-88.13,0,0.56,111.188835,117.5624933,-0.962546018,53.44970018,89.37628748,86.44583737,0.001851091,0.004992039
2016/3/8,113.9984,589868,0.006748351,-0.040751803,-0.028340268,-0.00126162,0.012192741,0.037701975,-0.015094956,0.025210112,0.002480361,0.018515387,-0.00229517,-0.14,-13.63,-2.95,111.249475,117.30647,-0.694300669,52.62908218,80.48747189,87.85590959,0.000549682,0.001526773
2016/3/9,112.3814,432012,-0.017425487,0.022875696,0.012500518,0,0,-0.006920415,0,-0.004098365,-0.004948449,0,0.008054114,79.52,0,-13.54,111.148415,117.0234967,-0.443972823,53.39957802,55.67242803,75.17872913,-0.003485563,-0.018481297
2016/3/10,114.8069,423560,-0.006821993,-0.003195233,-0.00823079,-0.001263214,0.052208657,-0.022648084,0.019157298,-0.024691384,-0.017411722,0.001826181,-0.014841011,-76.31,-10.01,7.65,111.310115,116.760735,-0.371778952,49.90350488,56.11118441,64.09036144,0.003079646,-0.014153879
2016/3/11,113.5941,532874,-0.005493742,-0.012820209,0.012448646,0.005059246,-0.003816058,0.01426025,0.015038214,0,0.002530591,0.025395642,-0.005793678,59.07,17.61,11.5,111.492025,116.53166,-0.117492825,54.69493725,44.16615131,51.98325458,0.005246689,-0.000663631
2016/3/14,114.8069,755755,0.002762045,0.019480052,0.016393117,0.001255291,0.034480807,-0.010544815,0.007406579,-0.004219414,0.017675533,0.044260838,0.009324932,-192.06,22.48,-7.73,111.876065,116.3497483,-0.013674432,52.01597053,62.49948464,54.25894012,0.004796615,-0.000188963
2016/3/15,112.3814,1362914,0.008263311,0.035032284,-0.016128717,-0.005024318,-0.005554491,0,0.003677183,-0.012711878,0.039703798,0.028804674,0.030022218,-543.15,2.27,21.3,112.05798,116.08025,0.164568178,54.42020722,37.49948464,48.0550402,-0.015628894,-0.012301146
2016/3/16,114.8069,652614,-0.023222499,-0.024615607,0,0,-0.039103199,-0.037300178,0,-0.017167401,-0.04295889,-0.014817043,-0.028026587,-139.83,-0.14,-28.36,112.098405,115.9050767,0.108854345,49.11952865,50,49.99965643,0.010214628,0.019518009
2016/3/17,113.9984,628121,0.027971527,0.025236827,0.004097534,-0.001263214,0.096894582,0.007380074,0,0.004366817,0.007478181,0.011699813,0,28.54,0,-9.23,112.179255,115.723165,0.257450581,53.9499606,38.33333333,41.94427266,0.004069368,0.016516694
2016/3/18,116.0196,838392,-0.005443077,0.003076443,0.008163605,0.001264812,-0.026501044,0.007326007,0.01831409,-0.008695662,0.007428664,0,0.099193493,-71.35,-4.09,-13.4,112.340955,115.5682033,0.306442497,52.17194606,68.33292105,52.22208479,0.008720551,0.016480444
2016/3/21,117.6366,1006920,0.0013678,-0.01226965,0.028340268,0.002526428,0.007262602,0.003636364,0.028777081,-0.00438597,0.02702767,0,0.049316401,172.49,42.91,-26.12,112.522865,115.4065033,0.502569582,56.06976491,76.66625438,61.11083625,0.000225861,-0.004665719
2016/3/22,118.0409,722832,-0.013660979,0.027950056,0.027559232,0,0.01981595,0.001811594,0.003497182,0.013215874,-0.011962526,0.00826306,-0.030999217,84.97,-0.73,-9.89,112.78563,115.2380667,0.779494568,58.95191911,96.66625438,80.55514327,-0.00306603,-0.0000261
2016/3/23,117.2324,609057,0.004156238,-0.003020678,0.007662219,-0.007557025,-0.01413157,0.012658228,-0.013937852,0.017391324,-0.019374121,0.001646553,0.098040332,49.93,-40.88,-24.82,113.129245,115.0628933,1.019827312,59.6644764,92.30793627,88.54681501,-0.002229765,0.014454213
2016/3/24,115.6154,440387,-0.030345637,-0.018182182,0.019011274,0.003805693,-0.008963247,0.001785714,-0.007066354,-0.017094036,0.012346564,0.001625166,0.011277221,-31.76,0,2.47,113.533495,114.88772,1.132004506,57.51434942,72.86383539,87.27934201,-0.002590665,-0.012454382
2016/3/25,113.1899,509949,-0.009957679,-0.009259448,-0.003730594,0,-0.027124033,-0.01426025,-0.007117727,-0.013043493,-0.014634002,-0.006527415,0.014869301,-145.43,1,-4.43,113.917535,114.6519083,1.078000832,53.3717371,41.91174893,69.0278402,-0.004393038,0.004439772
2016/3/28,112.3814,375410,-0.025861993,0,-0.018727357,0,0.003716757,-0.005424955,0.00358383,0,-0.019799786,-0.006589075,-0.010988078,-171.36,-3.5,6.58,114.09945,114.43631,0.829918172,47.80905567,20.19207649,44.98922027,-0.001668013,0.011348326
2016/3/29,110.7644,482118,0.016225539,0.024922357,0.022900792,0.001264812,0.007410549,-0.023636364,-0.003571032,-0.008810583,-0.01515133,-0.019860542,-0.009259146,-3.06,-13.48,2.78,114.200515,114.1735483,0.561597932,46.08482938,7.96971684,23.35784742,-0.008411532,-0.001870164
2016/3/30,114.8069,508158,-0.001452946,-0.027355377,-0.014925089,0,-0.042280236,-0.003724395,-0.014337505,0,-0.028205812,0.008444513,0.007477368,-83.71,0,-9.86,114.40264,113.9916367,0.215984092,42.76307366,28.50539431,18.88906255,0.013889421,-0.008120941
2016/3/31,114.8069,569793,-0.0116263,0.018749551,0.015151223,-0.006312903,0.001919014,0.001869159,-0.003635961,0.00444445,0.013193522,0.020093297,0.029683394,168.55,0,36.92,114.443065,113.7895133,0.265221293,52.06525533,52.78897415,29.7546951,0.000891606,0.023868794
2016/4/1,113.1899,583837,0.017646384,0.049080222,0.044776173,0.00508177,0.017242762,0.001865672,0.03649674,0.004424784,0,0.001649268,0.019820776,47.14,2.27,-12.64,114.40264,113.600865,0.300774984,52.06525533,69.07096566,50.12177804,-0.009980754,0.004094321
2016/4/6,113.1899,456083,0.002889771,0.035087652,0,-0.001264812,0.039544957,-0.003724395,-0.010563274,-0.008810583,0.036455773,0.019665076,-0.019435548,-95.34,0,-2.8,114.38243,113.4122167,0.196211351,48.41504249,64.10290564,61.98761515,-0.016661758,0.003498704
2016/4/7,111.1686,912001,-0.00864609,0.098870307,0.100000693,-0.001263239,0.076090205,-0.014953271,-0.014235455,0,0.067841549,-0.004807692,-0.009008902,140.7,0,-2.24,114.24094,113.1696667,0.11205225,48.41504249,38.67516285,57.28301138,-0.002707528,0.00330591
2016/4/8,113.1899,446348,-0.004359862,-0.033419236,-0.025974302,0,0.015148563,-0.0056926,0.007220515,-0.00444445,-0.03529653,0.006453516,0.020000963,-97.21,-8.94,-8.39,114.281365,113.0483917,-0.116404621,43.94819288,37.39296519,46.72367789,0.006036336,0.000885004
2016/4/11,113.1899,543342,0.005840385,0.09042548,0.06666699,0,0.001658056,0.009541985,-0.010752582,-0.004464291,-0.002438017,0.099516342,-0.023174178,-23.24,0,5.74,114.200515,112.933855,-0.132825194,49.01408476,44.44410087,40.17074297,0.002469121,-0.011240109
2016/4/12,111.5729,500121,0.029027057,-0.031707528,-0.040625147,0,0.049671588,-0.009451796,0.003622784,0,0.017113742,0.03357438,-0.0492699,-24.92,0,4.48,114.099455,112.799105,-0.144176638,49.01408476,50,43.94568869,-0.003668283,0.005052393
2016/4/13,113.9984,460662,0.022567292,-0.037783481,-0.048860362,0,0.009461884,-0.013358779,-0.007220515,0.022421551,-0.019228643,0.002837291,-0.001918516,21.8,4,-15.04,114.05903,112.70478,-0.280418634,45.22210765,66.66666667,53.70358918,0.014171545,0.000155837
2016/4/14,115.6154,799004,-0.023448366,0.052356173,0.034247167,0,0.031251683,0.00967118,0.003637069,-0.00877194,0.017155671,-0.001414632,0.021152728,143.26,1.55,6.63,114.22073,112.664355,-0.190478105,51.30742827,68.33355322,61.66673996,0.001806502,0.016395503
2016/4/15,121.2749,748839,-0.019774697,-0.024875691,0.013244772,0,-0.013637449,-0.003831418,0.01811613,0.008849568,-0.019274958,-0.016919139,-0.018832173,210.93,3.29,13.01,114.54413,112.73173,0.011150266,54.90416005,93.33355322,76.1112577,0.003770315,-0.001261009
2016/4/18,122.0833,1322493,0.017290423,0.099489808,0.042483826,0.001264837,0.055300219,-0.003846154,0.007116642,-0.00877194,0.004911959,-0.012920024,-0.001918516,742.05,-4.65,43.5,114.948375,112.7788917,0.620464228,64.72529108,86.47068686,82.71259777,-0.003951547,-0.001836961
2016/4/19,118.8494,1869633,-0.011329879,-0.016241222,-0.015673864,0,0.098979841,-0.00965251,-0.007066354,-0.013274352,0.036677378,0.001459878,0.03076799,119.44,311.36,39.26,115.089865,112.7654167,1.155263894,65.86872345,77.45098753,85.75174254,-0.003726052,0.005600393
2016/4/20,118.4451,1625663,0.002864929,-0.016509355,0.022292361,0,-0.014569994,0.001949318,-0.003559406,0.00448431,-0.018871479,0.021766859,-0.020521328,13.23,66.44,-20.29,115.13029,112.8125783,1.303126151,57.79747244,55.65606694,73.19258044,-0.013810964,0.006595239
2016/4/21,120.8706,1163188,-0.004286859,-0.021582538,0,0,0.021507868,-0.009727626,-0.028571522,0,-0.01682579,0,-0.019047379,281.13,-0.15,-23.73,115.271775,112.8799533,1.371870357,56.85942265,46.57699784,59.8946841,0.006362103,0.004405589
2016/4/22,121.2749,914937,-0.010041654,0.004901843,0.03738322,-0.001263239,0.006577668,-0.003929273,-0.003676063,-0.004464291,0,0.008527748,-0.01747636,386.01,7.33,7.62,115.4739,113.0079667,1.603583107,60.95371615,44.71960408,48.98422295,-0.003839578,0.000985568
2016/4/25,122.0833,586320,-0.011594351,-0.029268239,-0.021020437,0.001264837,0.044445517,0,-0.025830756,0,-0.00488795,-0.007057084,0.041502778,43.2,112.5,-9.9,115.797295,113.2168283,1.799101836,61.60778481,52.47934559,47.92531584,0.002873796,-0.000877364
2016/4/26,122.8918,424557,-0.010264286,-0.002512835,0.030674614,-0.010124959,-0.016270261,0.01183432,0,-0.00896862,0,-0.00709105,-0.026565957,-6.95,139.37,-2.72,116.28239,113.50654,1.99627119,62.94439505,66.04003418,54.41299462,0.002487068,-0.006385989
2016/4/27,123.2961,520352,0.035556029,0.017632158,-0.005952626,0.005114261,-0.011451291,-0.013645224,0.015152145,0,0.00245598,-0.002853416,-0.00584745,112.94,67.18,-2.13,116.828125,113.843415,2.192494801,64.28366137,75.2504125,64.58993075,-0.002158113,-0.000378061
2016/4/28,120.8706,979794,-0.01573806,-0.019801514,0.002994136,0.001272857,0.003860257,0,0,-0.013574677,0.004899925,0,-0.001962057,235.46,1.07,-37.21,117.333435,114.059015,2.353497404,64.96555507,62.01293246,67.76779304,-0.010414514,0.000545203
2016/4/29,121.2749,801881,-0.013081359,0.005050384,-0.026865332,0.001271239,-0.08333307,-0.001976285,0.014924847,0,-0.026829988,-0.011462677,-0.037328524,-80.58,12.26,-23.77,117.656835,114.2005033,2.259331382,57.83208534,42.17218616,59.81184371,-0.011325404,0.008816671
2016/5/3,118.0409,978117,0.054493344,-0.075377075,-0.049080275,0.005075318,0.006995102,-0.001980198,-0.018382555,-0.009174323,-0.027563617,0.004350415,-0.04897769,85.8,5.4,-4.95,117.818535,114.3285167,2.19205907,58.64718349,17.17201437,40.45237766,-0.010000119,0.004350344
2016/5/4,113.9984,713934,0.005585812,0.01630468,-0.019354859,-0.006312903,0.008331709,-0.013888889,-0.014980756,-0.004629635,0.007728727,0.008663142,-0.022533784,-75.77,19.86,1.75,117.85896,114.4093667,1.856389207,50.27562657,11.11134016,23.48518023,-0.013099642,-0.002039778
2016/5/5,114.8069,984301,-0.011111262,-0.016043102,-0.032894506,0.001271239,-0.042698253,-0.014084507,0,-0.018604674,-0.007669452,-0.004294368,-0.036224477,-243.79,-10.43,0.56,117.93981,114.5036917,1.249765932,42.17202272,2.66667986,10.31667813,-0.002139156,0.006330896
2016/5/6,113.5941,670284,0.018259319,0.00815234,0.030611858,0.001269625,0.073381168,-0.014285714,0.003801858,0.009478685,0.020616177,0.002869793,0.044419146,-249.07,-0.28,1.42,118.061085,114.5171667,0.824744667,44.11224744,4.11578376,5.964601261,-0.002635909,-0.003208252
2016/5/9,113.9984,623849,0.009653825,-0.008086417,-0.003299667,0,-0.05898295,0.004140787,-0.011363531,0,-0.01515133,-0.004300548,-0.033805033,-295.05,0,-9.13,118.10151,114.51043,0.38560442,41.84424451,7.819487464,4.867317028,-0.001792196,-0.01014457
2016/5/10,113.9984,344778,0.010929116,-0.057064942,-0.062914075,0.001264837,-0.047006493,-0.020618557,0.007663153,-0.014084524,-0.007695315,0.001445182,-0.036118444,-99.41,7.05,0,118.141935,114.550855,0.06940617,42.89822667,11.21348181,7.716251012,0.003007933,0.010507684
2016/5/11,113.9984,463530,-0.016215619,0.034582065,0.060070571,0.002532827,0.038863756,0,0.026616485,-0.014285732,0.043928279,0.004312889,0.058549958,-197.54,0,27.64,118.26321,114.61823,-0.179118454,42.89822667,18.09771124,12.37689351,-0.002541597,-0.011975845
2016/5/12,112.7856,739133,0.015109464,-0.027855223,-0.040000032,-0.001263214,-0.027339888,-0.016842105,-0.014815417,0.009661848,-0.004948449,-0.001436899,-0.029868342,-354.9,0,-4.94,118.20257,114.712555,-0.371790244,42.89822667,18.56015885,15.9571173,-0.003381451,0.002786607
2016/5/13,113.5941,788268,-0.001352992,-0.028653369,-0.065972418,0,-0.059171102,-0.012847966,-0.018797195,0.004784695,-0.029850387,-0.008601096,-0.019383034,-422.82,0,-28.46,118.101505,114.793405,-0.615254577,40.17057974,26.78486236,21.14757749,-0.006704448,-0.002739793
2016/5/16,113.1899,475161,-0.008130605,0.03834834,0.044609712,-0.001264812,0.033020219,0,0.00383216,0.019047643,-0.005126073,-0.002886407,-0.013954849,-117.74,-0.28,-6.18,117.697255,114.77993,-0.734495812,42.78246145,29.56264014,24.96922045,0.001727159,0.009662143
2016/5/17,113.5941,347925,-0.013660979,-0.01420458,0,-0.002529653,-0.012177935,0.004338395,0.007632735,-0.009345806,-0.010311208,0,0.010613606,10.08,0,-3.22,117.272795,114.8001417,-0.851791984,41.79999903,42.06246835,32.80332362,0.009033666,0.010040161
2016/5/18,113.1899,327666,0.009695637,0.031699909,0.032028934,0.005075318,0.003081068,0.006479482,0.003788614,0.004716987,0.00780925,0.010156483,0.024503279,-55.08,0,-6.6,116.98982,114.80688,-0.901739788,43.20458442,38.88820175,36.83777008,0.002358583,0.000172876
2016/5/19,111.5729,557428,0.035665361,-0.01955298,-0.01724125,0,0.003071604,-0.015021459,0,0.004694841,0,0.011462632,-0.019360967,-18.62,-73.64,-18.76,116.64621,114.766455,-0.962840321,42.11013309,38.88820175,39.94629061,-0.007806679,-0.000984261
2016/5/20,111.5729,563229,-0.006623212,0.014245053,-0.003508915,0,0.026036226,0.019607843,0.007546328,-0.009345806,-0.002582913,0.085108794,-0.001160913,-174.71,-0.97,-28.43,116.181325,114.7462433,-1.128730022,37.96663518,33.33333333,37.03657894,0.004357718,0.006540974
2016/5/23,114.4026,371427,-0.003999447,0.016854275,0.003521271,0.00504969,0.029848607,0.019230769,-0.003744904,-0.009433974,0,0.003923909,0.005813879,-93.56,-21.53,7.18,115.83771,114.8136183,-1.245837566,37.96663518,52.77743421,41.66632309,0.026217339,0.003084504
2016/5/24,113.9984,728875,0.004015507,0.04419856,0.038596366,0.007538053,0.043480588,0.016771488,0.007519107,0,0.005185473,0.080727619,0.03005691,-57.73,-6.65,10.19,115.433465,114.9214183,-1.097659857,48.2926458,69.44410087,51.8516228,-0.005246607,0.000761615
2016/5/25,114.8069,215411,0.001334775,-0.015873338,-0.016891765,-0.002491801,0.011108945,0.010309278,0.003730927,0.004761911,0,0.001210121,0.005611606,-25.8,-0.42,-1.55,115.02922,115.0763817,-1.001301141,47.08692121,81.86257272,68.02803593,0.011509928,-0.005194064
2016/5/26,116.0196,449285,0.003994116,0.010753146,-0.003436566,-0.00125058,-0.016483721,0.014285714,0.003718193,0.004739342,0.002576242,-0.00361224,0.004464725,-24.85,5.68,29.96,114.665395,115.1976567,-0.849899855,49.78744401,79.87878931,77.06182097,-0.000247731,0.000047813
2016/5/27,115.6154,260470,0.034482814,-0.007978884,0.006895998,-0.001252146,0.004189137,-0.002012072,-0.011112127,0.009433974,0,-0.009662968,0.002221214,40.18,1.87,-12.05,114.402635,115.312195,-0.624855544,53.61173543,78.29178221,80.01104808,0.008278414,-0.001812027
2016/5/30,119.6579,424126,-0.003845619,0.005361803,0.017123999,0.002507431,0.063979176,0.022177419,0.022472847,0.028037417,0.015423957,0.004885585,-0.001108146,15.16,0,-1.57,114.321785,115.46042,-0.47366179,52.1851007,82.83255742,80.33437631,0.008537728,0.001872794
2016/5/31,121.2749,870706,0.007720929,0.018666578,0.047137522,-0.00125058,-0.002613874,0.003944773,0,0.00454546,-0.005067309,0.00120507,-0.012208024,42.33,0.15,36.11,114.483485,115.581695,-0.027328658,62.83652422,80.92812535,80.68415499,-0.0000328,0.001649376
2016/6/1,122.4876,1191385,-0.001276962,-0.013089043,-0.009645921,0,-0.026213699,-0.001964637,0.007325189,-0.004524892,-0.012717397,0,0.029212625,69.45,5.1,22.65,114.907945,115.7231817,0.451665434,66.0904737,86.40420687,83.38829655,0.007213327,-0.009230843
2016/6/2,119.6579,857047,-0.003835785,-0.007957022,0.006492985,0,0.00538586,-0.003937008,-0.01090899,0,0.007728727,0.046069561,0.004367244,-95.29,0,2.58,115.150495,115.824245,0.918538122,68.33006944,76.85262172,81.39498465,-0.004785301,-0.005063084
2016/6/3,122.4876,764231,-0.002567036,-0.026738032,-0.029031897,-0.001252146,-0.036144141,-0.001976285,0.007353246,-0.00909092,-0.017901578,-0.016227583,-0.022825334,-115.74,0.59,3.4,115.59517,115.9657317,1.048122841,58.60381745,81.6673103,81.64137963,0.003662918,0.007810003
2016/6/4,122.0833,727966,0.006434108,-0.016483848,0,-0.001253716,-0.011112365,0.003960396,-0.01824837,-0.013761484,-0.007815553,0,0,471.17,0.15,-0.76,115.999415,116.12743,1.363435965,64.10605714,75.00020042,77.84004414,0.000490255,-0.008676727
2016/6/6,122.4876,149082,-0.006392975,0.00558646,0,0.001255289,0.022471016,0,0.007435252,0.013953505,0.002629941,-0.00470525,0,7.85,32.92,11.48,116.423875,116.2554417,1.562686579,62.82126197,82.40725152,79.69158741,0.000644818,-0.00593689
2016/6/7,123.7003,603682,0.029600034,0.019445089,0.043189532,0,0.012363636,-0.009861933,-0.003689626,-0.004587161,0,-0.003552374,-0.012237625,241.95,-2.88,1.82,116.90897,116.4238783,1.733238067,63.60675139,78.70322969,78.70356054,0.00962998,-0.000238894
2016/6/8,123.2961,1005408,0,-0.01362401,0.006368915,0.001253716,0.001356589,0,-0.007407708,0,-0.002623042,-0.002385729,-0.012386755,666.16,-7.65,14.54,117.434495,116.565365,1.943848628,65.93178579,70.37015404,77.16021175,0.004099126,0.003174634
2016/6/13,121.2749,911978,-0.004999306,0.038673832,-0.003164688,0,0.005419005,-0.001992032,0.003730927,-0.0046083,0,0.019049948,0.028505941,310.49,64.81,26.99,117.818535,116.71359,2.054460907,64.45375195,50,66.35779458,-0.020568001,0.000753473
2016/6/14,122.8918,1099734,0.007536638,-0.04255358,-0.009523436,0,-0.035040324,-0.033932136,-0.007435252,-0.023148176,0.002629941,0.023373957,-0.025497137,-153,3.45,2.4,118.30363,116.8483383,1.956474961,57.51090767,38.88865984,53.08627129,0.0046742,0.012483667
2016/6/15,121.6791,519758,-0.013715333,0.008333505,0.016025524,0.001252146,0.008381714,0.008264463,-0.003744904,0,0.007850119,0.002280101,-0.002276789,285.76,15.2,3.19,118.70788,116.97635,1.98639281,61.11905747,30.55515471,39.81460485,0.003527236,-0.00956155
2016/6/16,120.4664,683907,-0.001264047,-0.002754392,-0.025236871,0,0.077560891,0.008196721,-0.003758981,-0.004739342,-0.002596325,0.017081351,0.007983173,-272.86,84.28,23.63,119.071705,117.0504633,1.890456164,57.19597469,33.33294681,34.25892045,-0.013040341,-0.000169536
2016/6/17,122.8918,1045435,0.012658013,0.002761999,-0.009708357,-0.007500345,-0.014139253,-0.010162602,0.041509404,-0.004761911,0.02083097,0.017919223,-0.020362725,-156.9,27.57,-4.92,119.63765,117.13805,1.697008864,53.49792737,46.96924514,36.95244889,0.008704825,-0.00847823
