證券代碼,簡稱,年月日,未調整收盤價(元),外資買賣超(張),投信買賣超(張),自營買賣超(張),融資增加(張),融資減少(張),融券增加(張),融券減少(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,外資連續累計買賣超(張),投信連續累計買賣超(張),自營連續累計買賣超(張),外資成交比重,投信成交比重,自營成交比重,信用交易比重,資券互抵(張),資券互抵比例,實際週轉率％,外資總持股率_不含董監%,投信持股率％,自營持股率％,董監持股％,董監質押％,融資餘額(張),融資餘額(千元),融資使用率,融券餘額(張),融券餘額(千元),融券使用率,券資比
2330,台積電       ,20211117,610,2241,-394,198,0,110,0,5,4,-1,2,7262,-394,392,71.95,0.93,2.15,0.02,1,0,0.09,74.92,0.95,0.01,6.58,0.01,22231,13575873.69,0.34,328,200300.78,0.01,1.48
2330,台積電       ,20211118,613,3948,-423,117,0,38,0,5,5,-2,3,11210,-817,509,68.93,1.16,1.66,0.02,0,0,0.09,74.94,0.95,0.01,6.58,0.01,22193,13566578.68,0.34,323,197449.87,0,1.46
2330,台積電       ,20211119,618,10050,-314,552,447,0,13,0,6,-3,4,21260,-1131,1061,57.19,0.48,1.47,0.03,2,0.01,0.16,74.98,0.95,0.01,6.58,0.01,22640,14014368.29,0.35,336,207987.09,0.01,1.48
2330,台積電       ,20211122,615,-893,-68,254,0,307,0,1,-1,-4,5,-893,-1199,1315,77.65,0.31,1.21,0.02,1,0,0.1,74.98,0.95,0.01,6.58,0.01,22333,13760750.41,0.34,335,206414.34,0.01,1.5
2330,台積電       ,20211123,612,768,-112,-283,0,36,0,33,1,-5,-1,768,-1311,-283,73.18,0.5,1.02,0.01,0,0,0.08,74.98,0.95,0.01,6.58,0.01,22297,13659704.08,0.34,302,185012.81,0,1.35
2330,台積電       ,20211124,603,-4270,-29,671,546,0,0,110,-1,-6,1,-4270,-1340,671,57.42,1.08,3.76,0.02,1,0,0.09,74.97,0.95,0.01,6.58,0.01,22843,13822262.75,0.35,192,116178.89,0,0.84
2330,台積電       ,20211125,603,-2039,-279,-286,0,31,3,0,-2,-7,-1,-6309,-1619,-286,61.1,1.37,1.52,0.02,1,0.01,0.06,74.96,0.94,0.01,6.58,0.01,22812,13765759.97,0.35,195,117671.54,0,0.85
2330,台積電       ,20211126,596,-9811,120,-1388,544,0,0,84,-3,1,-2,-16120,120,-1674,56.7,0.9,3.14,0.03,2,0.01,0.12,74.92,0.94,0.01,6.58,0.01,23356,13913194.89,0.36,111,66122.82,0,0.48
2330,台積電       ,20211129,593,-3027,521,34,143,0,0,7,-4,2,1,-19147,641,34,64.25,1.59,1.66,0.02,1,0,0.1,74.91,0.95,0.01,6.58,0.01,23499,13967023.08,0.36,104,61814.14,0,0.44
2330,台積電       ,20211130,596,-6957,126,-587,411,0,0,7,-5,3,-1,-26104,767,-587,87.82,0.38,1.47,0.01,4,0.01,0.29,74.88,0.95,0,6.58,0.01,23910,14246383.77,0.37,97,57795.87,0,0.41
2330,台積電       ,20211201,600,3960,212,1008,220,0,2,0,1,4,1,3960,979,1008,77.24,0.39,2.53,0.02,0,0,0.12,74.89,0.95,0,6.58,0.01,24130,14438115.52,0.37,99,59236.36,0,0.41
2330,台積電       ,20211202,615,25421,175,-392,0,854,86,0,2,5,-1,29381,1154,-392,59.21,0.51,1.59,0.03,3,0.01,0.2,74.99,0.95,0,6.58,0.01,23276,14227129.14,0.36,185,113078.66,0,0.79
2330,台積電       ,20211203,608,-943,-59,-217,377,0,0,56,-1,-1,-2,-943,-59,-609,74.61,0.48,1.45,0.03,0,0,0.11,74.99,0.95,0,6.58,0.01,23653,14410630.46,0.36,129,78593.47,0,0.55
2330,台積電       ,20211206,600,-9888,58,-29,698,0,0,52,-2,1,-3,-10831,58,-638,67.07,0.29,1.11,0.05,7,0.03,0.1,74.96,0.95,0,6.58,0.01,24351,14666339.44,0.38,77,46376.25,0,0.32
2330,台積電       ,20211207,607,-1950,-5,-174,0,54,0,24,-3,-1,-4,-12781,-5,-812,64.11,0.19,1.64,0.02,0,0,0.09,74.95,0.95,0,6.58,0.01,24297,14625309.45,0.37,53,31902.76,0,0.22
2330,台積電       ,20211208,602,-100,-29,339,0,52,0,8,-4,-2,1,-12881,-34,339,65.9,0.37,0.97,0.02,1,0,0.09,74.94,0.95,0,6.58,0.01,24245,14736210.4,0.37,45,27351.18,0,0.19
2330,台積電       ,20211209,608,2056,-54,29,0,251,0,3,1,-3,2,2056,-88,368,69.58,0.23,2.65,0.04,3,0.02,0.05,74.95,0.95,0,6.58,0.01,23994,14538209.34,0.37,42,25448.23,0,0.18
2330,台積電       ,20211210,605,-612,-43,214,327,0,0,33,-1,-4,3,-612,-131,582,72.95,0.39,1.19,0.03,0,0,0.05,74.95,0.95,0,6.58,0.01,24321,14702839.8,0.38,9,5440.79,0,0.04
2330,台積電       ,20211213,601,-3253,388,141,475,0,0,9,-2,1,4,-3865,388,723,74.48,1.27,1.06,0.04,0,0,0.07,74.93,0.95,0,6.58,0.01,24796,15001884.99,0.38,0,0,0,0
2330,台積電       ,20211214,599,-6793,2066,-93,0,302,0,0,-3,2,-1,-10658,2454,-93,63.76,4.6,1.04,0.02,0,0,0.09,74.9,0.96,0,6.58,0.01,24494,14652357.34,0.38,0,0,0,0
2330,台積電       ,20211215,600,-5757,634,619,46,0,0,0,-4,3,1,-16415,3088,619,68.33,1.59,3.52,0.02,0,0,0.09,74.88,0.96,0.01,6.58,0.01,24540,14690652.59,0.38,0,0,0,0
2330,台積電       ,20211216,605,4735,-31,365,38,0,28,0,1,-1,2,4735,-31,984,60.91,1.21,1.52,0.24,47,0.21,0.09,74.9,0.96,0.01,6.58,0.01,24578,14835022.73,0.38,28,16900.51,0,0.11
2330,台積電       ,20211217,607,4885,39,-329,0,773,95,0,2,1,-1,9620,39,-329,81.61,1.28,1.16,0.03,3,0.01,0.13,74.92,0.96,0.01,6.58,0.01,23805,14399254.1,0.37,123,74400.68,0,0.52
2330,台積電       ,20211220,598,-5339,67,-741,584,0,0,58,-1,2,-2,-5339,106,-1070,64.02,0.96,2.62,0.04,2,0.01,0.09,74.9,0.96,0,6.58,0.01,24389,14652235.62,0.38,65,39050.2,0,0.27
2330,台積電       ,20211221,597,-3431,70,761,721,0,3,0,-2,3,1,-8770,176,761,73.13,1.61,2.39,0.05,4,0.02,0.07,74.89,0.96,0.01,6.58,0.01,25110,15007204.94,0.39,68,40640.78,0,0.27
2330,台積電       ,20211222,600,1395,-130,79,0,367,0,3,1,-1,2,1395,-130,840,68.53,2.59,0.88,0.05,0,0,0.04,74.89,0.96,0.01,6.58,0.01,24743,14823706.98,0.38,65,38941.96,0,0.26
2330,台積電       ,20211223,606,8478,-52,166,0,433,0,6,2,-2,3,9873,-182,1006,51.45,1.38,1.6,0.03,0,0,0.07,74.92,0.96,0.01,6.58,0.01,24310,14718212.37,0.38,59,35720.88,0,0.24
2330,台積電       ,20211224,604,4710,-114,425,395,0,15,0,3,-3,4,14583,-296,1431,43.37,1.92,3.09,0.07,3,0.02,0.05,74.94,0.96,0.01,6.58,0.01,24705,14969327.72,0.38,74,44838.3,0,0.3
2330,台積電       ,20211227,606,5882,-360,972,185,0,10,0,4,-4,5,20465,-656,2403,45.31,1.16,3.26,0.05,1,0.01,0.07,74.97,0.96,0.01,6.58,0.01,24890,15127402.77,0.38,84,51052.71,0,0.34
2330,台積電       ,20211228,615,19355,481,513,0,451,61,0,5,1,6,39820,481,2916,47.12,1.18,1.65,0.04,3,0.01,0.15,75.04,0.96,0.01,6.58,0.01,24439,14994086.55,0.38,145,88962.01,0,0.59
2330,台積電       ,20211229,616,4950,196,923,613,0,12,0,6,2,7,44770,677,3839,45.85,2.28,3.25,0.05,2,0.01,0.11,75.06,0.96,0.02,6.58,0.01,25052,15447474.05,0.39,157,96808.77,0,0.63
2330,台積電       ,20211230,615,-47,-105,359,149,0,3,0,-1,-1,8,-47,-105,4198,60.6,1.6,2.39,0.04,0,0,0.08,75.07,0.95,0,6.58,0.01,25201,15539080.25,0.39,160,98656.91,0,0.63
2330,台積電       ,20220103,631,32537,1162,2134,1259,0,159,0,1,1,9,32537,1162,6332,38.51,0.84,2.26,0.06,14,0.02,0.3,75.19,0.96,0.01,6.58,0.01,26460,16603970.17,0.41,319,200176.36,0,1.21
2330,台積電       ,20220104,656,29782,3971,1196,0,206,190,0,2,2,10,62319,5133,7528,40.54,2.29,1.81,0.07,24,0.03,0.38,75.31,0.97,0.01,6.58,0.01,26254,17086326.36,0.4,509,331261.53,0.01,1.94
2330,台積電       ,20220105,650,4788,602,-282,538,0,0,94,3,3,-1,67107,5735,-282,54.34,0.9,2.39,0.06,14,0.02,0.3,75.33,0.97,0.01,6.58,0.01,26792,17582643.84,0.41,415,272349.85,0.01,1.55
2330,台積電       ,20220106,644,-11445,837,1182,1941,0,0,81,-1,4,1,-11445,6572,1182,55.9,0.94,2.5,0.05,5,0.01,0.24,75.29,0.98,0.02,6.58,0.01,28733,18400897.66,0.44,334,213896.91,0.01,1.16
2330,台積電       ,20220107,634,-10094,405,1176,855,0,0,62,-2,5,2,-21539,6977,2358,53.67,0.62,2.37,0.09,15,0.04,0.16,75.25,0.98,0.02,6.58,0.01,29588,18829149.31,0.46,272,173094.79,0,0.92
2330,台積電       ,20220110,643,-343,417,425,1789,0,34,0,-3,6,3,-21882,7394,2783,49.77,0.85,3.21,0.07,3,0.01,0.16,75.25,0.98,0.02,6.58,0.01,31377,20008293.96,0.48,306,195128.21,0,0.98
2330,台積電       ,20220111,651,8261,260,-1005,0,759,41,0,1,7,-1,8261,7654,-1005,61.36,0.96,2.18,0.05,4,0.01,0.15,75.29,0.98,0.02,6.58,0.01,30618,19766604.2,0.47,347,224018.93,0.01,1.13
2330,台積電       ,20220112,660,15116,367,346,233,0,55,0,2,8,1,23377,8021,346,53,0.91,2.76,0.05,1,0,0.17,75.35,0.98,0.02,6.58,0.01,30851,20220402.53,0.48,402,263479.36,0.01,1.3
2330,台積電       ,20220113,661,10859,706,-266,468,0,10,0,3,9,-1,34236,8727,-266,51.07,1.23,2.67,0.05,0,0,0.16,75.39,0.98,0.02,6.58,0.01,31319,20638575.83,0.48,412,271499.51,0.01,1.32
2330,台積電       ,20220114,672,42593,865,-3180,0,2396,164,0,4,10,-2,76829,9592,-3446,43.23,0.71,2.57,0.09,39,0.04,0.41,75.56,0.99,0.01,6.58,0.01,28923,19354921.63,0.45,576,385452.23,0.01,1.99
2330,台積電       ,20220117,683,19186,45,-318,0,962,73,0,5,11,-3,96015,9637,-3764,48.09,1.2,1.82,0.06,11,0.02,0.26,75.64,0.99,0.01,6.56,0.01,27961,19106299.34,0.43,649,443474.42,0.01,2.32
2330,台積電       ,20220118,662,-13959,-30,-207,0,238,0,181,-1,-1,-4,-13959,-30,-3971,48.15,0.4,2.25,0.06,4,0.01,0.2,75.58,0.99,0,6.56,0.01,27723,18599757.14,0.43,468,313987.89,0.01,1.69
2330,台積電       ,20220119,654,755,131,-1221,11,0,0,46,1,1,-5,755,131,-5192,51.98,0.84,3.78,0.05,10,0.02,0.18,75.59,0.99,0,6.56,0.01,27734,18152313.46,0.43,422,276205.25,0.01,1.52
2330,台積電       ,20220120,651,-8405,-2265,669,532,0,0,44,-1,-1,1,-8405,-2265,669,50.63,3.7,1.73,0.04,7,0.01,0.2,75.56,0.98,0,6.56,0.01,28266,18399334.36,0.44,378,246053.51,0.01,1.34
2330,台積電       ,20220121,641,-12789,442,349,123,0,0,82,-2,1,2,-21194,442,1018,55.22,0.48,4.81,0.05,7,0.01,0.22,75.51,0.98,0,6.56,0.01,28389,18223759.29,0.44,296,190011.37,0,1.04
2330,台積電       ,20220124,653,4882,373,-781,0,726,25,0,1,2,-1,4882,815,-781,63.21,0.4,1.86,0.03,1,0,0.2,75.52,0.98,0,6.56,0.01,27663,17855946.44,0.43,321,207199.47,0,1.16
2330,台積電       ,20220125,641,-18113,870,-692,1055,0,0,64,-1,3,-2,-18113,1685,-1473,57.65,0.92,2.72,0.04,7,0.01,0.22,75.45,0.99,0,6.56,0.01,28718,18416230.22,0.44,257,164808.52,0,0.89
2330,台積電       ,20220126,636,-9647,923,-70,0,111,0,38,-2,4,-3,-27760,2608,-1543,53.64,1.42,3.43,0.02,2,0.01,0.14,75.41,0.99,0,6.56,0.01,28607,18230142.59,0.44,219,139560.29,0,0.77
2330,台積電       ,20220207,635,-3939,695,478,39,0,0,4,-3,5,1,-31699,3303,478,72.04,0.63,1.94,0.01,0,0,0.27,75.39,0.99,0,6.56,0.01,28646,18268596.91,0.44,215,137113.33,0,0.75
2330,台積電       ,20220208,628,-8742,885,125,655,0,0,16,-4,6,2,-40441,4188,603,60.9,1.07,1.54,0.03,2,0,0.18,75.35,1,0,6.56,0.01,29301,18606697.58,0.45,199,126368.82,0,0.68
2330,台積電       ,20220209,633,-745,-308,1471,137,0,0,6,-5,-1,3,-41186,-308,2074,62.89,1.41,5.78,0.04,2,0.01,0.14,75.34,0.99,0.01,6.56,0.01,29438,18633509.22,0.45,193,122164.12,0,0.66
2330,台積電       ,20220210,649,11053,115,-1244,0,558,83,0,1,1,-1,11053,115,-1244,57.58,0.22,2.93,0.04,0,0,0.15,75.38,1,0,6.56,0.01,28880,18559989.03,0.45,276,177373.86,0,0.96
2330,台積電       ,20220211,650,3247,61,-117,0,1361,0,8,2,2,-2,14300,176,-1361,63.48,0.12,0.97,0.05,2,0.01,0.12,75.39,1,0,6.56,0.01,27519,17788854,0.42,268,173240.77,0,0.97
2330,台積電       ,20220214,637,-5554,710,3,251,0,0,57,-1,3,1,-5554,886,3,69.07,0.96,1.25,0.03,1,0,0.16,75.37,1,0,6.56,0.01,27770,17696382.51,0.43,211,134459.37,0,0.76
2330,台積電       ,20220215,633,-7830,331,-325,464,0,0,30,-2,4,-1,-13384,1217,-325,58.74,0.68,2.16,0.02,0,0,0.1,75.33,1,0,6.56,0.01,28234,17928973.98,0.44,181,114937.46,0,0.64
2330,台積電       ,20220216,646,3211,233,-50,0,678,18,0,1,5,-2,3211,1450,-375,60.12,0.43,2.33,0.05,4,0.01,0.11,75.35,1,0,6.56,0.01,27556,17738579.79,0.43,199,128101.95,0,0.72
2330,台積電       ,20220217,645,2665,80,323,0,649,20,0,2,6,1,5876,1530,323,69.88,0.37,2.05,0.02,0,0,0.08,75.36,1,0,6.56,0.01,26907,17331969.15,0.42,219,141067.43,0,0.81
2330,台積電       ,20220218,637,-7116,255,508,1007,0,0,42,-1,7,2,-7116,1785,831,60.88,0.76,1.59,0.05,3,0.01,0.09,75.33,1,0,6.56,0.01,27914,17801486.36,0.43,177,112877.52,0,0.63
2330,台積電       ,20220221,632,-10024,-7,329,0,119,0,29,-2,-1,3,-17140,-7,1160,59.44,0.71,1.61,0.03,0,0,0.11,75.29,1,0.01,6.56,0.01,27795,17603504.63,0.43,148,93733.36,0,0.53
2330,台積電       ,20220222,627,-12999,1083,-933,0,1403,0,24,-3,1,-1,-30139,1083,-933,51.32,1.46,1.93,0.05,3,0.01,0.16,75.24,1.01,0,6.56,0.01,26392,16546406.34,0.41,124,77741.53,0,0.47
2330,台積電       ,20220223,625,-19180,274,1492,1359,0,0,2,-4,2,1,-49319,1357,1492,51.66,0.43,3.04,0.04,3,0.01,0.14,75.16,1.01,0.01,6.56,0.01,27751,17348865.11,0.43,122,76269.74,0,0.44
2330,台積電       ,20220224,604,-45666,1080,-612,1011,0,0,32,-5,3,-1,-94985,2437,-612,48.62,0.67,2.53,0.03,3,0,0.33,74.99,1.01,0.01,6.56,0.01,28762,17597425.7,0.44,90,55064.61,0,0.31
2330,台積電       ,20220225,604,-48556,1580,946,1974,0,0,11,-6,4,1,-143541,4017,946,58.53,1.07,1.86,0.03,6,0.01,0.39,74.79,1.02,0,6.56,0.01,30736,18567851.19,0.47,79,47724.5,0,0.26
2330,台積電       ,20220301,604,-25525,641,1379,335,0,5,0,-7,5,2,-169066,4658,2325,66.33,0.59,2.16,0.04,16,0.02,0.29,74.69,1.02,0.01,6.56,0.01,31071,18758780.68,0.48,84,50714.09,0,0.27
2330,台積電       ,20220302,601,-20843,324,1110,932,0,0,14,-8,6,3,-189909,4982,3435,60.79,0.38,2.51,0.02,0,0,0.18,74.61,1.02,0.01,6.56,0.01,32003,19255965.08,0.49,70,42118.48,0,0.22
2330,台積電       ,20220303,602,-16360,77,76,611,0,6,0,-9,7,4,-206269,5059,3511,62.16,0.53,0.93,0.03,1,0,0.15,74.55,1.02,0.01,6.56,0.01,32614,19666434.42,0.5,76,45828.45,0,0.23
2330,台積電       ,20220304,595,-44219,292,-1085,480,0,0,0,-10,8,-1,-250488,5351,-1085,49.42,0.91,1.52,0.02,3,0,0.27,74.37,1.02,0.01,6.56,0.01,33094,19700149.99,0.51,76,45241.17,0,0.23
2330,台積電       ,20220307,576,-59332,2340,-1158,702,0,35,0,-11,9,-2,-309820,7691,-2243,41.59,1.55,2.88,0.04,16,0.02,0.4,74.14,1.03,0,6.56,0.01,33796,19528575.87,0.52,111,64139.9,0,0.33
2330,台積電       ,20220308,563,-45542,2011,171,351,0,0,6,-12,10,1,-355362,9702,171,46.77,1.14,3.54,0.05,18,0.02,0.36,73.94,1.04,0,6.56,0.01,34147,19284668.5,0.53,105,59299.21,0,0.31
2330,台積電       ,20220309,568,-28712,885,829,1021,0,0,60,-13,11,2,-384074,10587,1000,55.88,0.9,2.11,0.03,2,0,0.24,73.81,1.04,0.01,6.56,0.01,35168,20033124.14,0.54,45,25633.83,0,0.13
2330,台積電       ,20220310,587,-5750,491,1195,0,667,0,45,-14,12,3,-389824,11078,2195,51.77,0.67,1.8,0.04,0,0,0.2,73.75,1.04,0.01,6.56,0.01,34501,20239245.73,0.53,0,0,0,0
2330,台積電       ,20220311,575,-28702,416,714,874,0,0,0,-15,13,4,-418526,11494,2909,51.71,0.7,1.47,0.02,0,0,0.18,73.63,1.05,0.01,6.56,0.01,35375,20428309.01,0.55,0,0,0,0
2330,台積電       ,20220314,572,-19453,783,552,610,0,0,0,-16,14,5,-437979,12277,3461,60.85,1.04,1.28,0.03,0,0,0.16,73.55,1.05,0.01,6.56,0.01,35985,20652086.58,0.56,0,0,0,0
2330,台積電       ,20220315,558,-59184,1315,1124,1358,0,0,0,-17,15,6,-497163,13592,4585,46.01,0.8,1.27,0.02,0,0,0.35,73.33,1.05,0.02,6.56,0.01,37343,20895256.98,0.58,0,0,0,0
2330,台積電       ,20220316,558,-19088,1122,-302,0,110,111,0,-18,16,-1,-516251,14714,-302,59.47,1.29,2.09,0.08,32,0.06,0.21,73.27,1.06,0.02,6.56,0.01,37233,20789853.51,0.57,111,61979.26,0,0.3
2330,台積電       ,20220317,582,20682,437,580,0,2285,44,0,1,17,1,20682,15151,580,65.02,0.34,0.83,0.12,57,0.09,0.27,73.34,1.06,0.02,6.56,0.01,34948,20241081.29,0.54,155,89772.45,0,0.44
2330,台積電       ,20220318,581,-1492,-1484,-295,0,505,0,45,-1,-1,-1,-1492,-1484,-295,80.4,1.69,1,0.02,3,0.01,0.2,73.35,1.05,0.02,6.56,0.01,34443,19986008.84,0.53,110,63828.96,0,0.32
2330,台積電       ,20220321,586,-922,373,187,0,178,0,3,-2,1,1,-2414,373,187,54.07,0.93,2.75,0.05,0,0,0.09,73.35,1.06,0.02,6.56,0.01,34265,20082983.77,0.53,107,62713.53,0,0.31
2330,台積電       ,20220322,583,-1392,346,-95,0,766,0,6,-3,2,-1,-3806,719,-95,70.13,0.92,2.44,0.03,1,0,0.1,73.34,1.06,0.02,6.56,0.01,33499,19471920.18,0.52,101,58708.14,0,0.3
2330,台積電       ,20220323,590,6188,-228,619,0,315,7,0,1,-1,1,6188,-228,619,62.85,0.88,2.96,0.03,1,0,0.11,73.36,1.06,0.02,6.56,0.01,33184,19538908.44,0.51,108,63590.95,0,0.33
2330,台積電       ,20220324,591,3353,-21,-423,0,145,26,0,2,-2,-1,9541,-249,-423,73.2,0.32,1.32,0.02,0,0,0.09,73.38,1.06,0.02,6.56,0.01,33039,19458837.76,0.51,134,78921.4,0,0.41
2330,台積電       ,20220325,598,9215,214,42,0,668,3,0,3,1,1,18756,214,42,59.91,0.52,1.7,0.03,1,0,0.11,73.41,1.06,0.02,6.56,0.01,32371,19311480.07,0.5,137,81729.72,0,0.42
2330,台積電       ,20220328,584,-11744,209,605,1286,0,0,51,-1,2,2,-11744,423,647,52.08,0.62,3.28,0.04,1,0,0.12,73.37,1.06,0.02,6.56,0.01,33657,19623044.08,0.52,86,50140.59,0,0.26
2330,台積電       ,20220329,589,2644,414,82,0,364,0,33,1,3,3,2644,837,729,63.81,1.44,2.19,0.03,1,0.01,0.06,73.37,1.06,0.02,6.56,0.01,33293,19549802.75,0.51,53,31121.84,0,0.16
2330,台積電       ,20220330,600,18648,982,1371,762,0,0,53,2,4,4,21292,1819,2100,54.34,1.32,3.17,0.04,0,0,0.18,73.45,1.06,0.03,6.56,0.01,34055,20397225.22,0.53,0,0,0,0
2330,台積電       ,20220331,597,3832,636,-508,0,650,0,0,3,5,-1,25124,2455,-508,74.01,1.44,1.46,0.02,0,0,0.1,73.46,1.2,0,6.56,0.01,33405,19957940.85,0.52,0,0,0,0
2330,台積電       ,20220401,589,-9674,240,-249,506,0,0,0,-1,6,-2,-9674,2695,-757,63.71,0.74,1.07,0.02,0,0,0.13,73.42,1.2,0,6.56,0.01,33911,19890768.34,0.52,0,0,0,0
2330,台積電       ,20220406,578,-12254,649,493,1119,0,0,0,-2,7,1,-21928,3344,493,72.2,0.84,1.18,0.02,0,0,0.17,73.38,1.2,0,6.56,0.01,35030,20253764.5,0.54,0,0,0,0
2330,台積電       ,20220407,566,-26077,814,-399,970,0,65,0,-3,8,-1,-48005,4158,-399,52.46,1.44,2.01,0.08,25,0.05,0.19,73.27,1.2,0,6.56,0.01,36000,20497334.4,0.56,65,37009.08,0,0.18
2330,台積電       ,20220408,567,-15698,659,1150,774,0,14,0,-4,9,1,-63703,4817,1150,52.29,4.42,2.84,0.08,13,0.04,0.13,73.21,1.2,0,6.56,0.01,36774,20867531.33,0.57,79,44828.82,0,0.21
2330,台積電       ,20220411,558,-22973,1233,-1611,0,373,62,0,-5,10,-1,-86676,6050,-1611,44.34,2.08,2.55,0.04,4,0.01,0.17,73.12,1.21,0,6.56,0.01,36401,20420884.56,0.56,141,79100.7,0,0.39
2330,台積電       ,20220412,557,-7864,-597,152,346,0,22,0,-6,-1,1,-94540,-597,152,57.59,2.67,2.47,0.07,17,0.05,0.14,73.09,1.21,0,6.56,0.01,36747,20504991.36,0.57,163,90954.73,0,0.44
2330,台積電       ,20220413,573,3453,877,855,0,439,168,0,1,1,2,3453,877,1007,54.61,1.28,3.1,0.04,0,0,0.15,73.1,1.21,0,6.56,0.01,36308,20756989.51,0.56,331,189230.02,0.01,0.91
2330,台積電       ,20220414,573,-1517,238,-131,254,0,31,0,-1,2,-1,-1517,1115,-131,50.94,0.59,2.54,0.05,0,0,0.08,73.1,1.21,0,6.56,0.01,36562,21003823.33,0.56,362,207958.65,0.01,0.99
2330,台積電       ,20220415,562,-14217,655,-890,0,996,0,44,-2,3,-2,-15734,1770,-1021,42.69,2.03,2.93,0.07,4,0.01,0.14,73.04,1.21,0,6.56,0.01,35566,20023064.05,0.55,318,179028.69,0,0.89
2330,台積電       ,20220418,561,-2495,1085,89,140,0,0,10,-3,4,1,-18229,2855,89,46.57,3.72,4.44,0.05,3,0.02,0.07,73.03,1.22,0,6.56,0.01,35706,20053060.9,0.55,308,172977.73,0,0.86
2330,台積電       ,20220419,565,1069,-346,709,0,232,0,109,1,-1,2,1069,-346,798,62.58,1.53,3.29,0.04,1,0.01,0.08,73.03,1.22,0,6.56,0.01,35474,20062952.14,0.55,199,112547.99,0,0.56
2330,台積電       ,20220420,570,3341,-148,-61,0,368,0,37,2,-2,-1,4410,-494,-61,61.8,2.69,1.91,0.04,4,0.01,0.12,73.03,1.22,0,6.56,0.01,35106,19911020.87,0.54,162,91881.31,0,0.46
2330,台積電       ,20220421,565,-2221,-413,661,0,81,0,10,-1,-3,1,-2221,-907,661,67.14,1.57,1.76,0.02,0,0,0.09,73.02,1.21,0,6.56,0.01,35025,19873447.69,0.54,152,86245.94,0,0.43
2330,台積電       ,20220422,558,-16333,-1057,-311,0,88,0,18,-2,-4,-1,-18554,-1964,-311,61.29,2.25,1.19,0.03,2,0.01,0.15,72.96,1.21,0,6.56,0.01,34937,19497487.24,0.54,134,74782.13,0,0.38
2330,台積電       ,20220425,547,-23434,703,-949,0,532,0,1,-3,1,-2,-41988,703,-1260,45.19,2.08,2.02,0.03,1,0,0.2,72.87,1.21,0,6.56,0.01,34405,18866669.85,0.53,133,72933.21,0,0.39
2330,台積電       ,20220426,546,-12939,-17,-463,29,0,32,0,-4,-1,-3,-54927,-17,-1723,60.79,1.39,1.13,0.02,0,0,0.16,72.81,1.21,0,6.56,0.01,34434,18830749.41,0.53,165,90232.73,0,0.48
2330,台積電       ,20220427,526,-27820,1175,-162,877,0,0,10,-5,1,-4,-82747,1175,-1885,47.74,1.22,2.45,0.04,10,0.02,0.27,72.7,1.22,0,6.56,0.01,35311,18686722.44,0.54,155,82026.62,0,0.44
2330,台積電       ,20220428,531,-7403,91,356,0,306,27,0,-6,2,1,-90150,1266,356,68.79,0.31,1.89,0.05,10,0.02,0.21,72.67,1.22,0,6.56,0.01,35005,18509618.35,0.54,182,96236.27,0,0.52
2330,台積電       ,20220429,538,-643,142,353,0,350,0,22,-7,3,2,-90793,1408,709,70.02,0.49,1.28,0.03,2,0.01,0.16,72.66,1.22,0,6.56,0.01,34655,18720367.62,0.53,160,86430.78,0,0.46
2330,台積電       ,20220503,531,-3540,336,92,0,152,16,0,-8,4,3,-94333,1744,801,66.85,0.9,0.91,0.03,3,0.01,0.12,72.65,1.22,0,6.56,0.01,34503,18467082.09,0.53,176,94200.69,0,0.51
2330,台積電       ,20220504,534,-2065,-546,23,0,43,30,0,-9,-1,4,-96398,-546,824,57,2.27,2.68,0.02,0,0,0.07,72.64,1.22,0,6.56,0.01,34460,18379079.04,0.53,206,109869.13,0,0.6
2330,台積電       ,20220505,542,1471,314,114,0,96,0,3,1,1,5,1471,314,938,58.56,0.72,0.83,0.05,1,0,0.09,72.65,1.22,0,6.56,0.01,34364,18614521.76,0.53,203,109962.4,0,0.59
2330,台積電       ,20220506,528,-10013,144,-581,0,712,0,44,-1,2,-1,-10013,458,-581,64.85,0.7,1.95,0.05,4,0.01,0.14,72.61,1.22,0,6.56,0.01,33652,17786640.09,0.52,159,84038.86,0,0.47
2330,台積電       ,20220509,520,-8391,18,-487,108,0,16,0,-2,3,-2,-18404,476,-1068,53.28,0.12,1.29,0.03,1,0,0.11,72.57,1.22,0,6.56,0.01,33760,17615444.72,0.52,175,91312.29,0,0.52
2330,台積電       ,20220510,518,-8338,-109,324,397,0,0,50,-3,-1,1,-26742,-109,324,49,0.73,1.85,0.07,16,0.04,0.18,72.54,1.22,0,6.56,0.01,34157,17473126.07,0.53,125,63944.16,0,0.37
2330,台積電       ,20220511,521,-2924,113,-272,49,0,98,0,-4,1,-1,-29666,113,-272,57.61,0.83,1.5,0.06,7,0.02,0.12,72.52,1.22,0,6.56,0.01,34206,17841883.81,0.53,223,116317.02,0,0.65
2330,台積電       ,20220512,505,-11205,-18,-651,0,42,0,35,-5,-1,-2,-40871,-18,-923,53.33,0.17,1.88,0.04,4,0.01,0.15,72.48,1.22,0,6.56,0.01,34164,17461281.9,0.53,188,96087.14,0,0.55
2330,台積電       ,20220513,511,-4075,120,2745,420,0,72,0,-6,1,1,-44946,120,2745,62.88,0.73,5.32,0.05,7,0.02,0.12,72.46,1.22,0.01,6.56,0.01,34584,17646804.17,0.53,260,132667.39,0,0.75
